illegal	legal	similarity	code	explanation
maetroozen	maetrosen	0.8	1	one close legal neighbour
malc^nnder	malcander	0.8	1	one close legal neighbour
manquement	mancquement	1.0	1	one close legal neighbour
mati'oosen	matroosen	0.8	1	one close legal neighbour
meededogen	meededen	0.9	1	one close legal neighbour
mesnageren	menageren	0.9	1	one close legal neighbour
miü;gaders	mitsgaders	0.8	1	one close legal neighbour
negoüanten	negotianten	0.9	1	one close legal neighbour
nialcander	malcander	0.8	1	one close legal neighbour
obedienten	bedienden	0.8	1	one close legal neighbour
obedientie	bedieninge	0.8	1	one close legal neighbour
offrereert	differeert	0.8	1	one close legal neighbour
ofiBcieren	officieren	0.9	1	one close legal neighbour
omhetgeene	hetgeene	0.9	1	one close legal neighbour
ongewroken	ongewoonen	0.8	1	one close legal neighbour
onvercocbt	onvercocht	0.9	1	one close legal neighbour
opbouwinge	bouwinge	0.9	1	one close legal neighbour
opbouwingh	bouwingh	0.9	1	one close legal neighbour
opdrogende	oorlogende	0.8	1	one close legal neighbour
opeysschen	eysschen	0.9	1	one close legal neighbour
opgeraepte	opgeraecht	0.8	1	one close legal neighbour
opheUiende	ophebbende	0.8	1	one close legal neighbour
oyeryallen	overvallen	0.8	1	one close legal neighbour
packbuysen	packhuysen	0.9	1	one close legal neighbour
pei'soonen	persoonen	0.8	1	one close legal neighbour
provinciën	provincie	0.8	1	one close legal neighbour
quicsilver	quicksilver	1.0	1	one close legal neighbour
quitasoUen	quitasollen	0.9	1	one close legal neighbour
raeUheeren	raetsheeren	0.9	1	one close legal neighbour
raetplegen	raetslaegen	0.9	1	one close legal neighbour
rekenschap	reeckenschap	0.9	1	one close legal neighbour
respeclive	respective	0.9	1	one close legal neighbour
reysdieren	resigneren	0.8	1	one close legal neighbour
rivierkant	rivierken	0.8	1	one close legal neighbour
sappanbout	sappanhout	0.9	1	one close legal neighbour
schandcoop	schantcoops	0.9	1	one close legal neighbour
schencaage	schenckagie	0.9	1	one close legal neighbour
schulpkens	scheepkens	0.8	1	one close legal neighbour
schuytjens	schuyten	0.9	1	one close legal neighbour
sieckélyck	sieckelyck	0.9	1	one close legal neighbour
solempnele	solemnele	0.9	1	one close legal neighbour
spoedighsl	spoedighste	0.9	1	one close legal neighbour
stofiTkens	stoffiens	0.8	1	one close legal neighbour
subitelyck	stoutelyck	0.8	1	one close legal neighbour
taendrager	vaendrager	0.9	1	one close legal neighbour
tbeecoppen	theecoppen	0.9	1	one close legal neighbour
tingangbsy	tinganghs	0.8	1	one close legal neighbour
toecomeode	toecomende	0.9	1	one close legal neighbour
travailles	travallien	0.8	1	one close legal neighbour
tuysschers	eysschers	0.8	1	one close legal neighbour
uialroosen	malroosen	0.8	1	one close legal neighbour
uylgelalen	uytgelaten	0.8	1	one close legal neighbour
uylsondert	uytgesondert	0.8	1	one close legal neighbour
uytbrengen	toebrengen	0.8	1	one close legal neighbour
uytleveren	uytgevaren	0.8	1	one close legal neighbour
uytmaecken	uyttrecken	0.8	1	one close legal neighbour
uytnemende	uytcomende	0.8	1	one close legal neighbour
vaertoygeo	vaertuygen	0.8	1	one close legal neighbour
vei'dryven	verdryven	0.8	1	one close legal neighbour
vei*vallen	vervallen	0.8	1	one close legal neighbour
vereiïenen	vereffenen	0.8	1	one close legal neighbour
verhoginge	verhoogingh	0.9	1	one close legal neighbour
verlossmge	verlossinge	0.9	1	one close legal neighbour
verquicken	versoucken	0.8	1	one close legal neighbour
versouclct	versouckt	0.8	1	one close legal neighbour
verviracht	vervracht	0.9	1	one close legal neighbour
verwaditen	verwachten	0.8	1	one close legal neighbour
visitatcur	visitateurs	0.9	1	one close legal neighbour
vliegertje	vliegertgen	0.9	1	one close legal neighbour
vnsselaers	wisselaers	0.8	1	one close legal neighbour
vrygeleide	vrygeleyde	0.9	1	one close legal neighbour
wedersyden	wederseyde	0.9	1	one close legal neighbour
wedersydeo	wederseyde	0.9	1	one close legal neighbour
wreedèlyck	reedelyck	0.8	1	one close legal neighbour
wtvoerende	uytvoerende	0.9	1	one close legal neighbour
zuytoosten	zuydooster	0.8	1	one close legal neighbour
zuytooster	zuydooster	0.9	1	one close legal neighbour
(^gereyst	gereyst	0.9	1	one close legal neighbour
(alhoewel	alhoewel	0.9	1	one close legal neighbour
(apparent	apparent	0.9	1	one close legal neighbour
(doordien	doordien	0.9	1	one close legal neighbour
(lenerael	generael	0.8	1	one close legal neighbour
(ongeveer	ongeveer	0.9	1	one close legal neighbour
.oorlochs	oorlochs	0.9	1	one close legal neighbour
Assahoudy	Assahoudj	0.9	1	one close legal neighbour
Assehoudj	Assahoudj	0.9	1	one close legal neighbour
Atschynse	Atchynse	0.9	1	one close legal neighbour
Banckalis	Bancalis	0.9	1	one close legal neighbour
Bataviase	Batavise	0.9	1	one close legal neighbour
Batecaloa	Batacaloa	0.9	1	one close legal neighbour
Berckbout	Berckhout	0.9	1	one close legal neighbour
C!hristen	Christen	0.9	1	one close legal neighbour
CaUwongen	Caliwongen	0.8	1	one close legal neighbour
Caluongen	Caliwongen	0.8	1	one close legal neighbour
Cangjangh	cangangh	0.8	1	one close legal neighbour
Castercom	Castercum	0.9	1	one close legal neighbour
Cberrebon	Cherrebon	0.9	1	one close legal neighbour
Cbineesen	Chineesen	0.9	1	one close legal neighbour
Chiiiesen	Chinesen	0.8	1	one close legal neighbour
Chirieese	Chineese	0.8	1	one close legal neighbour
Cillebaer	Sillebaer	0.9	1	one close legal neighbour
Cingalees	Singalees	0.9	1	one close legal neighbour
Coml)ello	Combello	0.8	1	one close legal neighbour
Compobtel	Compostel	0.9	1	one close legal neighbour
Composlel	Compostel	0.9	1	one close legal neighbour
Cooniugen	Coningen	0.8	1	one close legal neighbour
Domioicus	Dominicus	0.9	1	one close legal neighbour
Engelscbe	Engelsche	0.9	1	one close legal neighbour
Eogelsche	Engelsche	0.9	1	one close legal neighbour
Expediiie	Expeditie	0.9	1	one close legal neighbour
Gackialys	Gackialj	0.8	1	one close legal neighbour
Gaybobors	Caybobors	0.9	1	one close legal neighbour
Gedurende	gedurende	0.9	1	one close legal neighbour
Genei*ael	Generael	0.8	1	one close legal neighbour
Gherrebon	Cherrebon	0.9	1	one close legal neighbour
Guardenys	Gardenys	0.9	1	one close legal neighbour
HHittoese	Hittoese	0.9	1	one close legal neighbour
HoUanders	Hollanders	0.8	1	one close legal neighbour
Hoedanich	hoedanich	0.9	1	one close legal neighbour
Huytgelyt	uytgeleyt	0.9	1	one close legal neighbour
Ilendrick	Hendrick	0.8	1	one close legal neighbour
Jacobusen	Jacobsen	0.9	1	one close legal neighbour
Lilleboys	Lilleboy	0.9	1	one close legal neighbour
Maccaosen	Maccause	0.8	1	one close legal neighbour
Maurituis	Mauritius	0.9	1	one close legal neighbour
Ontfanger	ontfanger	0.9	1	one close legal neighbour
Overschie	versche	0.9	1	one close legal neighbour
Oödewater	Oudewater	0.9	1	one close legal neighbour
Pamalangb	Pamalangh	0.9	1	one close legal neighbour
Phillippo	Phillips	0.8	1	one close legal neighbour
Poelocera	Poulocera	0.9	1	one close legal neighbour
Poucelouc	Poucelouck	0.9	1	one close legal neighbour
Pouceloue	Poucelouck	0.8	1	one close legal neighbour
Raymontry	Raymontrj	0.9	1	one close legal neighbour
Reynsbnrg	Reynsburgh	0.8	1	one close legal neighbour
SUlebhaer	Sillebhaer	0.8	1	one close legal neighbour
Salmander	Salamander	0.9	1	one close legal neighbour
Sanivoort	Santvoort	0.9	1	one close legal neighbour
Sanlvoort	Santvoort	0.9	1	one close legal neighbour
Santfoort	Santvoort	0.9	1	one close legal neighbour
Sgiroffel	giroffel	0.9	1	one close legal neighbour
Sincapura	Sincapoura	0.9	1	one close legal neighbour
Sincapure	Sincapoura	0.8	1	one close legal neighbour
TRANSLAËT	TRANSLAET	0.9	1	one close legal neighbour
TUANSLAET	TRANSLAET	0.9	1	one close legal neighbour
Thidorees	Tidorees	0.9	1	one close legal neighbour
Tommeleeu	Tommeleeuw	0.9	1	one close legal neighbour
Tomniagon	Tomagon	0.9	1	one close legal neighbour
Toornoemt	voornoemt	0.9	1	one close legal neighbour
Walerhonl	Walerhont	0.9	1	one close legal neighbour
Yisiapour	Visiapour	0.9	1	one close legal neighbour
^daerinne	daerinne	0.9	1	one close legal neighbour
^versocht	versocht	0.9	1	one close legal neighbour
aCEscheyt	afscheyt	0.8	1	one close legal neighbour
aangenaem	aengenaem	0.9	1	one close legal neighbour
abuseeren	accuseeren	0.8	1	one close legal neighbour
aeDgaende	aengaende	0.9	1	one close legal neighbour
aengénaem	aengenaem	0.9	1	one close legal neighbour
aenranden	aenlanden	0.9	1	one close legal neighbour
aeugenaem	aengenaem	0.9	1	one close legal neighbour
aeuquamen	bequamen	0.8	1	one close legal neighbour
afdrongen	afgedrongen	0.9	1	one close legal neighbour
afladinge	wanladinge	0.8	1	one close legal neighbour
aflbreuck	affbreuck	0.9	1	one close legal neighbour
allsnyden	lesnyden	0.8	1	one close legal neighbour
amonitiên	amonitie	0.8	1	one close legal neighbour
arliculen	articulen	0.9	1	one close legal neighbour
artyculen	articulen	0.9	1	one close legal neighbour
battaille	battalie	0.8	1	one close legal neighbour
beclaecbt	beclaecht	0.9	1	one close legal neighbour
bedwongen	bedongen	0.9	1	one close legal neighbour
benytende	besluytende	0.8	1	one close legal neighbour
bespeurde	bespeurt	0.8	1	one close legal neighbour
blydschap	blytschap	0.9	1	one close legal neighbour
boUewerck	bolwerck	0.8	1	one close legal neighbour
bondelken	bandelen	0.8	1	one close legal neighbour
boorntjes	boontjes	0.9	1	one close legal neighbour
boscbagie	boschagie	0.9	1	one close legal neighbour
bossuyker	bossuycker	0.9	1	one close legal neighbour
botlatins	bolatins	0.9	1	one close legal neighbour
brandhout	branthout	0.9	1	one close legal neighbour
cannekyns	cannekins	0.9	1	one close legal neighbour
cargasoeD	cargasoen	0.9	1	one close legal neighbour
cargasoèn	cargasoen	0.9	1	one close legal neighbour
cartouweD	cartouwen	0.9	1	one close legal neighbour
causeeren	accuseeren	0.8	1	one close legal neighbour
cbaloupen	chaloupen	0.9	1	one close legal neighbour
cierlycke	eerlycke	0.8	1	one close legal neighbour
comptante	contante	0.8	1	one close legal neighbour
coniptoir	comptoir	0.8	1	one close legal neighbour
conlingbs	conlinghs	0.9	1	one close legal neighbour
conlrackt	contract	0.8	1	one close legal neighbour
constapeb	constapel	0.9	1	one close legal neighbour
conteutie	contentie	0.9	1	one close legal neighbour
contingbs	continghs	0.9	1	one close legal neighbour
coËiptoir	comptoir	0.8	1	one close legal neighbour
daaronder	daeronder	0.9	1	one close legal neighbour
daeroaede	daerraede	0.9	1	one close legal neighbour
daeronmie	daeronime	0.9	1	one close legal neighbour
dagelyxse	dagelyckse	0.8	1	one close legal neighbour
dardemael	derdemael	0.9	1	one close legal neighbour
debvoiren	devoiren	0.9	1	one close legal neighbour
derhalveo	derhalven	0.9	1	one close legal neighbour
ders^lver	derselver	0.9	1	one close legal neighbour
deselflde	deselffde	0.9	1	one close legal neighbour
despescbe	despesche	0.9	1	one close legal neighbour
destiluyt	destituyt	0.9	1	one close legal neighbour
dieswegen	dierwegen	0.9	1	one close legal neighbour
dkerboven	daerenboven	0.8	1	one close legal neighbour
dsnselven	denselven	0.9	1	one close legal neighbour
dyamanten	diamanten	0.9	1	one close legal neighbour
eanachoda	anachoda	0.9	1	one close legal neighbour
estimeert	geestimeert	0.9	1	one close legal neighbour
ettclycke	ettelycke	0.9	1	one close legal neighbour
exerceren	excerceren	0.9	1	one close legal neighbour
eynteiyck	eyntelyck	0.9	1	one close legal neighbour
faborabel	favorabel	0.9	1	one close legal neighbour
g'armeert	gearmeert	0.9	1	one close legal neighbour
galnooten	genooten	0.8	1	one close legal neighbour
geauckert	geanckert	0.9	1	one close legal neighbour
gebleekte	gebleeckte	0.9	1	one close legal neighbour
gedafeert	gedateert	0.9	1	one close legal neighbour
gel)oomte	geboomte	0.8	1	one close legal neighbour
gelttyden	geleyden	0.8	1	one close legal neighbour
geluckich	geluckigh	0.9	1	one close legal neighbour
geniaeckt	geraeckt	0.8	1	one close legal neighbour
geqiietst	gequetst	0.8	1	one close legal neighbour
gescheack	geschenck	0.9	1	one close legal neighbour
gesmollen	gestolen	0.8	1	one close legal neighbour
geswooren	gesooden	0.8	1	one close legal neighbour
getraclit	getracht	0.8	1	one close legal neighbour
gewapende	gewaende	0.9	1	one close legal neighbour
geweigert	geweygert	0.9	1	one close legal neighbour
gewenscbt	gewenscht	0.9	1	one close legal neighbour
geweygeit	geweygert	0.9	1	one close legal neighbour
geweygerl	geweygert	0.9	1	one close legal neighbour
grootheyt	grootsheyt	0.9	1	one close legal neighbour
hedroegen	bedroegen	0.9	1	one close legal neighbour
hetvvelck	hetwelck	0.8	1	one close legal neighbour
hnysgesin	huysgesin	0.9	1	one close legal neighbour
honorable	honorabile	0.9	1	one close legal neighbour
hoocbsten	hoochsten	0.9	1	one close legal neighbour
hooffiien	hooffden	0.8	1	one close legal neighbour
houlwerck	houtwerck	0.9	1	one close legal neighbour
iioenders	hoenders	0.8	1	one close legal neighbour
ingecocbt	ingecocht	0.9	1	one close legal neighbour
joncksken	jonckjen	0.8	1	one close legal neighbour
kannekyns	kannekens	0.9	1	one close legal neighbour
kerckgaen	kercken	0.9	1	one close legal neighbour
kuntschap	vruntschap	0.8	1	one close legal neighbour
l)edroeft	bedroeft	0.8	1	one close legal neighbour
l)eginnen	beginnen	0.8	1	one close legal neighbour
l)enedens	benedens	0.8	1	one close legal neighbour
lanaiighs	lananghs	0.8	1	one close legal neighbour
landtbouw	lantbouw	0.9	1	one close legal neighbour
landwaerd	landewaert	0.8	1	one close legal neighbour
lascaiyns	lascaryns	0.9	1	one close legal neighbour
laxaniana	laxamana	0.8	1	one close legal neighbour
levendieh	levendigh	0.9	1	one close legal neighbour
liehooren	behooren	0.8	1	one close legal neighbour
malkander	malcander	0.9	1	one close legal neighbour
mattaeauw	mattacau	0.8	1	one close legal neighbour
miserable	miserabile	0.9	1	one close legal neighbour
mortiersy	mortiers	0.9	1	one close legal neighbour
namentlyk	namentlyck	0.9	1	one close legal neighbour
nauwemoot	nauwernoot	0.8	1	one close legal neighbour
nauwlycks	naulycks	0.9	1	one close legal neighbour
noortzyde	noortsyde	0.9	1	one close legal neighbour
occupeert	geocupeert	0.8	1	one close legal neighbour
ofBcieren	officieren	0.8	1	one close legal neighbour
onfangers	ontfanger	0.9	1	one close legal neighbour
onifanger	ontfanger	0.9	1	one close legal neighbour
onswaerts	oostwaerts	0.8	1	one close legal neighbour
ont))oden	ontboden	0.8	1	one close legal neighbour
opgedienl	opgedient	0.9	1	one close legal neighbour
opofferen	offeren	0.9	1	one close legal neighbour
opsoecken	opsteecken	0.8	1	one close legal neighbour
opulenten	palenten	0.8	1	one close legal neighbour
overlangb	overlant	0.8	1	one close legal neighbour
pampieren	papieren	0.9	1	one close legal neighbour
pardauwen	prauwen	0.9	1	one close legal neighbour
pcriculen	periculen	0.9	1	one close legal neighbour
prauwtjen	prauwen	0.9	1	one close legal neighbour
quetsuren	quetsten	0.8	1	one close legal neighbour
rambotins	ramboutyns	0.8	1	one close legal neighbour
rene^ados	renegado	0.8	1	one close legal neighbour
rescontre	rescontren	0.9	1	one close legal neighbour
ruchtbaer	vruchtbaer	0.9	1	one close legal neighbour
ruehtbaer	vruchtbaer	0.8	1	one close legal neighbour
safleraen	salveren	0.8	1	one close legal neighbour
scbeepken	scheepken	0.9	1	one close legal neighbour
scbryvens	schryvens	0.9	1	one close legal neighbour
scbuldigh	schuldigh	0.9	1	one close legal neighbour
scfaeenen	scheenen	0.8	1	one close legal neighbour
schuytjes	schuyten	0.8	1	one close legal neighbour
sclieepen	scheepen	0.8	1	one close legal neighbour
solenmeel	solemneel	0.9	1	one close legal neighbour
soodanicb	soodanich	0.9	1	one close legal neighbour
soodaoige	soodanige	0.9	1	one close legal neighbour
spreeckeD	spreecken	0.9	1	one close legal neighbour
stadthuys	stathuys	0.9	1	one close legal neighbour
stilslaen	stilstaen	0.9	1	one close legal neighbour
talaiiboe	talamboe	0.8	1	one close legal neighbour
talamhoes	talamboes	0.9	1	one close legal neighbour
terstoiit	terstont	0.8	1	one close legal neighbour
tingangli	tingangh	0.8	1	one close legal neighbour
tinggangh	tingangh	0.9	1	one close legal neighbour
toegegaeu	toegegaen	0.9	1	one close legal neighbour
travaille	travallien	0.8	1	one close legal neighbour
trefflyck	treffelyck	0.9	1	one close legal neighbour
tweeniael	tweemael	0.8	1	one close legal neighbour
ujtvoeren	uytvoeren	0.9	1	one close legal neighbour
uylsetten	uytsetten	0.9	1	one close legal neighbour
uytei'ste	uyterste	0.8	1	one close legal neighbour
vaerwatcr	vaerwater	0.9	1	one close legal neighbour
vastetyck	vastelyck	0.9	1	one close legal neighbour
vechtende	achtende	0.8	1	one close legal neighbour
veerticli	veertich	0.8	1	one close legal neighbour
vei'copen	vercopen	0.8	1	one close legal neighbour
vei'deelt	verdeelt	0.8	1	one close legal neighbour
vei'slaen	verslaen	0.8	1	one close legal neighbour
verdelget	verdelen	0.8	1	one close legal neighbour
vergeefTs	vergeeffs	0.9	1	one close legal neighbour
vergeefls	vergeeffs	0.9	1	one close legal neighbour
verheffen	verheven	0.8	1	one close legal neighbour
verhuyren	verluyen	0.8	1	one close legal neighbour
veriossen	verlossen	0.9	1	one close legal neighbour
verkiesen	verliesen	0.9	1	one close legal neighbour
versekerb	verseeckert	0.8	1	one close legal neighbour
versmacht	versocht	0.8	1	one close legal neighbour
verswegen	verlegen	0.8	1	one close legal neighbour
vervielen	vernielen	0.9	1	one close legal neighbour
vervullen	vervallen	0.9	1	one close legal neighbour
vol|(ende	volgende	0.8	1	one close legal neighbour
vryicheyt	vuylicheyt	0.8	1	one close legal neighbour
vryigheyt	vierigheyt	0.8	1	one close legal neighbour
vvackeren	wackeren	0.8	1	one close legal neighbour
